date,open,high,close,low,volume,amount
2016-05-16,138.87,142.77,142.77,133.34,4353017.0,187148345.0
2016-05-13,136.3,145.21,138.87,135.23,5274308.0,229419685.0
2016-05-12,134.45,140.3,138.12,128.49,4111174.0,171910781.0
2016-05-11,133.34,143.68,137.01,133.28,6576862.0,281553034.0
2016-05-10,129.76,135.94,133.18,127.16,7536809.0,303430208.0
2016-05-09,133.01,134.93,130.77,129.15,4564122.0,186506672.0
2016-05-06,137.24,138.84,133.01,130.41,4296248.0,177574928.0
2016-05-05,139.19,140.43,138.61,134.19,4461298.0,188478000.0
2016-05-04,139.19,146.35,137.89,136.95,6515201.0,283141440.0
2016-05-03,126.25,140.95,139.75,126.02,6459702.0,271865888.0
2016-04-29,125.53,130.71,128.14,124.82,3955550.0,156432928.0
2016-04-28,123.91,124.82,123.42,121.5,1856568.0,70020800.0
2016-04-27,124.56,125.05,123.36,120.33,2255578.0,85711976.0
2016-04-26,118.93,125.7,124.82,118.93,5997161.0,228565888.0
2016-04-25,116.43,120.66,119.62,115.78,2924503.0,106972632.0
2016-04-22,111.88,117.73,116.85,110.58,2595322.0,92843416.0
2016-04-21,113.18,115.84,112.53,112.2,2022548.0,71248520.0
2016-04-20,118.7,118.7,113.83,109.05,2098344.0,73434272.0
2016-04-19,117.86,118.06,117.53,112.79,2183154.0,77459728.0
2016-04-18,121.14,121.14,117.86,115.06,2591402.0,93544328.0
2016-04-15,122.09,123.91,121.28,120.4,1377033.0,51610944.0
2016-04-14,119.68,121.92,121.5,118.64,2789029.0,103261304.0
2016-04-13,118.74,122.15,118.54,118.31,2609112.0,96566312.0
2016-04-12,119.68,120.36,119.36,117.76,1506367.0,54910364.0
2016-04-11,121.28,123.45,120.59,118.35,2202415.0,81241672.0
2016-04-08,121.6,123.58,120.14,118.7,1529728.0,57017040.0
2016-04-07,124.69,127.91,122.22,121.96,3216519.0,122863848.0
2016-04-06,120.3,125.41,124.98,119.1,3593049.0,136126560.0
2016-04-05,117.5,120.56,120.33,117.08,2286474.0,83846240.0
2016-04-01,118.93,119.62,117.7,116.62,2656978.0,96682744.0
2016-03-31,118.35,120.2,120.07,117.08,3227356.0,117769328.0
2016-03-30,116.43,118.7,118.58,114.8,4053832.0,145955536.0
2016-03-29,120.33,120.98,116.1,112.27,4014271.0,144595776.0
2016-03-28,112.46,122.44,121.14,112.46,9074594.0,332419840.0
2016-03-25,108.33,115.09,112.14,108.3,5835940.0,203259344.0
2016-03-24,107.32,111.22,109.11,107.32,5083365.0,171460848.0
2016-03-23,108.95,110.77,108.43,107.0,4586865.0,152646368.0
2016-03-22,108.92,115.13,110.31,107.97,5149992.0,176737952.0
2016-03-21,108.3,108.95,108.92,106.74,5164566.0,171436832.0
2016-03-18,106.35,108.79,108.23,104.07,4617700.0,151314304.0
2016-03-17,105.5,107.32,106.83,104.17,1854507.0,60558100.0
2016-03-16,104.14,105.92,104.69,102.44,2155678.0,69254480.0
2016-03-15,105.37,105.92,104.1,101.99,2689638.0,85965560.0
2016-03-14,107.16,110.15,105.96,104.56,2893614.0,95442496.0
2016-03-11,106.67,108.92,106.02,103.42,1879042.0,60960968.0
2016-03-10,106.51,110.41,107.32,104.79,2872651.0,95617632.0
2016-03-09,104.1,107.22,106.02,102.87,1579998.0,51264748.0
2016-03-08,108.95,110.8,106.93,103.75,3703920.0,122231424.0
2016-03-07,104.07,111.81,108.95,104.07,5505106.0,184216400.0
2016-03-04,99.68,108.56,105.89,97.92,6389989.0,205095072.0
2016-03-03,101.18,109.6,100.95,100.82,8017814.0,258359968.0
2016-03-02,93.31,101.18,101.18,91.71,5911324.0,178898384.0
2016-03-01,90.67,93.24,91.97,87.58,2732804.0,76060664.0
2016-02-29,88.3,90.8,87.58,84.88,3304833.0,89725960.0
2016-02-26,87.42,90.87,89.4,87.42,2543085.0,69682376.0
2016-02-25,93.34,94.18,86.96,85.21,3768112.0,104508408.0
2016-02-24,92.56,94.15,93.44,92.04,2930630.0,83825992.0
2016-02-23,92.66,96.75,93.7,92.3,4837388.0,140396848.0
2016-02-22,88.92,93.86,93.66,88.92,4634839.0,129559928.0
2016-02-19,89.79,90.35,88.75,88.39,2271066.0,62245040.0
2016-02-18,90.57,90.9,90.09,89.37,3296079.0,91394968.0
2016-02-17,89.76,90.28,89.96,87.84,2813001.0,77111088.0
2016-02-16,87.22,90.41,90.05,87.22,3093593.0,84970616.0
2016-02-15,86.77,87.74,87.16,84.72,1450477.0,38685632.0
2016-02-05,92.0,92.0,89.4,89.27,1510398.0,42122700.0
2016-02-04,91.39,92.62,91.68,90.57,1800203.0,50646880.0
2016-02-03,90.38,91.13,90.8,88.69,1392295.0,38464912.0
2016-02-02,88.66,91.39,91.16,88.3,2313588.0,64367824.0
2016-02-01,88.72,90.41,88.69,86.7,2607030.0,71501376.0
2016-01-29,86.18,89.44,88.66,84.88,2607927.0,70446904.0
2016-01-28,90.41,91.06,85.86,85.17,2549404.0,69039448.0
2016-01-27,91.81,94.25,92.04,85.08,3081625.0,84350808.0
2016-01-26,93.01,97.53,93.5,89.63,4149776.0,121040576.0
2016-01-25,93.7,95.29,94.28,93.34,2108873.0,61239228.0
2016-01-22,93.96,95.19,92.98,91.06,1776322.0,50739420.0
2016-01-21,95.84,96.92,92.62,92.62,1627910.0,47531364.0
2016-01-20,95.29,97.47,96.23,94.51,2748550.0,81348936.0
2016-01-19,92.3,97.83,95.61,91.45,4213957.0,123306240.0
2016-01-18,92.17,95.26,92.36,89.44,2260855.0,64869892.0
2016-01-15,98.05,99.32,92.69,92.36,2451402.0,71784472.0
2016-01-14,94.35,99.22,99.19,92.72,3325523.0,98106680.0
2016-01-13,100.82,103.03,97.05,96.92,2546254.0,78080792.0
2016-01-12,102.48,104.14,100.0,99.61,2247931.0,70290552.0
2016-01-11,108.46,111.78,102.41,101.47,4191436.0,138208336.0
2016-01-08,108.95,112.14,109.92,107.65,3390167.0,114989456.0
2016-01-07,113.18,113.18,106.7,106.28,636040.0,21557940.0
2016-01-06,111.88,115.39,114.83,110.02,3898639.0,135120368.0
2016-01-05,104.79,113.34,110.83,104.1,5044323.0,170506768.0
2016-01-04,117.73,119.19,108.92,107.32,2856933.0,100489080.0
2015-12-31,117.57,120.59,118.7,117.57,4627378.0,169820720.0
