date,open,high,close,low,volume,amount
2016-05-23,308.37,313.79,310.67,307.75,29771389.0,444744514.0
2016-05-20,302.54,309.21,308.58,302.12,27711069.0,408316287.0
2016-05-19,305.25,308.37,305.87,304.0,27939192.0,410693344.0
2016-05-18,299.0,308.37,308.17,297.96,63563650.0,928146091.0
2016-05-17,300.67,304.42,300.67,297.96,21361157.0,307955204.0
2016-05-16,300.67,303.17,300.87,297.54,20648576.0,297408133.0
2016-05-13,302.96,306.08,302.54,300.87,22829228.0,331547375.0
2016-05-12,299.0,306.71,304.21,296.91,29944882.0,433810220.0
2016-05-11,302.96,304.83,301.08,300.46,36188821.0,524655717.0
2016-05-10,300.67,306.71,301.92,299.0,40557670.0,590932384.0
2016-05-09,305.04,308.58,304.21,297.75,45207291.0,657984596.0
2016-05-06,313.17,314.62,307.12,306.29,54118641.0,807250456.0
2016-05-05,312.75,315.04,312.96,311.92,32410921.0,487232134.0
2016-05-04,313.79,315.88,314.21,312.75,47237288.0,712934451.0
2016-05-03,313.17,320.67,315.46,312.33,66902809.0,1012127931.0
2016-04-29,312.54,315.04,313.17,310.87,39117730.0,587751634.0
2016-04-28,319.21,320.88,312.75,310.46,66956019.0,1014213479.0
2016-04-27,322.96,324.42,320.46,319.42,55113896.0,851884163.0
2016-04-26,321.71,327.96,322.75,319.21,67796996.0,1048553178.0
2016-04-25,319.0,327.75,322.33,314.0,66053734.0,1019856326.0
2016-04-22,314.0,323.38,321.08,313.37,63163260.0,970778511.0
2016-04-21,312.54,327.13,320.04,310.87,134151217.0,2067919305.0
2016-04-20,314.62,318.58,317.96,302.54,138672030.0,2066399687.0
2016-04-19,312.54,314.42,314.42,310.46,47848273.0,718237660.0
2016-04-18,310.04,313.79,312.33,305.46,91799626.0,1371073870.0
2016-04-15,312.33,315.88,313.17,310.87,73786590.0,1109259279.0
2016-04-14,312.54,314.0,311.5,308.58,49966550.0,746477481.0
2016-04-13,306.5,317.75,310.67,306.5,123728653.0,1860115613.0
2016-04-12,302.33,305.46,303.79,299.83,51051739.0,741601456.0
2016-04-11,304.42,312.54,301.29,301.08,115427963.0,1701088112.0
2016-04-08,294.41,296.7,295.45,290.87,58343367.0,823852137.0
2016-04-07,302.75,304.0,296.91,295.45,48870637.0,702176498.0
2016-04-06,301.08,303.58,302.12,297.75,62926771.0,909893883.0
2016-04-05,297.33,307.33,302.96,297.33,104566628.0,1519661394.0
2016-04-01,298.37,302.75,300.04,292.95,66851110.0,957543862.0
2016-03-31,299.0,306.29,297.75,296.91,86424256.0,1246199006.0
2016-03-30,293.79,298.58,296.08,292.12,78670458.0,1117541994.0
2016-03-29,293.58,295.66,289.0,286.7,60873405.0,851458491.0
2016-03-28,299.62,303.37,291.7,290.66,58147312.0,830533998.0
2016-03-25,295.45,299.83,299.41,295.25,65126221.0,930411591.0
2016-03-24,301.71,302.12,294.83,294.41,114566612.0,1641475623.0
2016-03-23,304.21,309.42,307.12,301.5,124012963.0,1816399401.0
2016-03-22,312.33,314.62,305.87,302.33,224193718.0,3321716274.0
2016-03-21,297.95,321.29,320.46,297.95,383167698.0,5793863548.0
2016-03-18,293.79,299.62,292.12,288.79,168398630.0,2376305110.0
2016-03-17,284.0,293.58,290.04,280.25,80484189.0,1112970129.0
2016-03-16,278.58,284.83,284.2,278.58,127554662.0,1734207798.0
2016-03-15,279.41,280.25,278.37,273.37,39574400.0,526685273.0
2016-03-14,277.95,286.08,279.41,275.24,63101730.0,852330348.0
2016-03-11,266.49,276.7,274.83,266.29,44144324.0,577471285.0
2016-03-10,277.12,280.04,270.04,269.83,37485400.0,494441084.0
2016-03-09,275.04,281.91,281.29,269.62,85517767.0,1132872298.0
2016-03-08,280.25,282.54,282.12,268.16,69884827.0,921499257.0
2016-03-07,284.0,286.29,280.45,279.2,64670025.0,875927374.0
2016-03-04,275.66,284.41,282.12,271.49,173034380.0,2316961999.0
2016-03-03,277.12,279.62,276.7,271.91,90045319.0,1191769723.0
2016-03-02,269.83,282.33,280.25,267.33,116240176.0,1536043846.0
2016-03-01,257.32,277.95,267.54,255.24,83255050.0,1056787276.0
2016-02-29,254.41,259.41,258.37,242.74,119417101.0,1435628958.0
2016-02-26,253.57,258.37,255.66,249.82,72000200.0,880122608.0
2016-02-25,269.62,269.62,250.24,248.37,81845797.0,1010878258.0
2016-02-24,267.53,271.49,270.24,264.2,40918702.0,525921041.0
2016-02-23,274.83,275.24,268.79,265.45,48312295.0,625752845.0
2016-02-22,272.12,278.99,275.66,267.74,77850313.0,1022954859.0
2016-02-19,264.2,269.2,268.16,263.16,54457490.0,696999072.0
2016-02-18,267.33,272.95,264.2,263.99,55697167.0,717002675.0
2016-02-17,261.91,266.08,264.62,260.66,47369616.0,599051625.0
2016-02-16,256.07,264.83,262.95,255.24,61588636.0,774552364.0
2016-02-15,250.03,256.28,253.37,248.78,45959586.0,557928371.0
2016-02-05,260.66,262.95,257.53,257.12,43158754.0,537990044.0
2016-02-04,261.49,269.41,265.24,261.07,56095908.0,717197878.0
2016-02-03,258.37,261.28,260.66,254.41,39987706.0,494086583.0
2016-02-02,252.95,265.66,262.74,252.32,60485299.0,756321200.0
2016-02-01,251.7,255.24,252.95,247.95,66189769.0,798667002.0
2016-01-29,239.82,254.82,252.32,238.78,94677848.0,1135925878.0
2016-01-28,239.82,248.57,237.95,236.7,62433074.0,727163330.0
2016-01-27,240.45,247.12,242.74,231.49,114081092.0,1306841888.0
2016-01-26,260.87,262.32,239.41,238.36,90373723.0,1077946919.0
2016-01-25,264.62,266.91,264.2,262.33,36309895.0,460919191.0
2016-01-22,262.53,264.62,262.53,255.24,46785378.0,585034535.0
2016-01-21,269.83,274.41,258.16,256.91,58891549.0,755489543.0
2016-01-20,273.79,276.49,270.24,267.33,67658199.0,885194004.0
2016-01-19,264.62,275.45,273.79,261.91,85268291.0,1105360948.0
2016-01-18,256.91,268.37,263.99,255.66,52572033.0,664978540.0
2016-01-15,265.24,267.33,262.53,257.32,92409046.0,1167820046.0
2016-01-14,253.57,269.62,267.95,250.66,98794409.0,1244358489.0
2016-01-13,267.95,270.66,262.33,261.49,108188489.0,1379415607.0
2016-01-12,265.03,269.62,264.83,261.07,109661541.0,1398754876.0
2016-01-11,275.04,276.91,261.28,258.16,132797475.0,1709036811.0
2016-01-08,283.79,295.25,281.5,268.99,154514786.0,2095514492.0
2016-01-07,295.87,297.95,275.66,273.99,21847900.0,301201120.0
2016-01-06,297.95,305.04,303.79,295.04,80405641.0,1160162467.0
2016-01-05,289.2,306.29,298.58,285.45,109998804.0,1565679662.0
2016-01-04,327.13,327.96,297.54,296.91,87982647.0,1321709614.0
2015-12-31,334.42,337.33,329.63,329.0,67113756.0,1074936145.0
